Window_Idx	Start	End	Center	Pred_Label	Prob_Neu	Prob_Hard	Prob_Soft
409	59439	63418	61322	NEUTRAL	1.0000	0.0000	0.0000
410	59637	63589	61514	NEUTRAL	1.0000	0.0000	0.0000
411	59876	64052	61652	NEUTRAL	1.0000	0.0000	0.0000
412	60082	64322	61761	NEUTRAL	1.0000	0.0000	0.0000
413	60173	64423	61991	NEUTRAL	1.0000	0.0000	0.0000
414	60294	64480	62207	NEUTRAL	1.0000	0.0000	0.0000
415	60557	64570	62331	NEUTRAL	1.0000	0.0000	0.0000
416	60665	64696	62447	NEUTRAL	1.0000	0.0000	0.0000
417	60833	64801	62956	NEUTRAL	1.0000	0.0000	0.0000
418	61010	64950	63097	NEUTRAL	1.0000	0.0000	0.0000
419	61322	65100	63418	NEUTRAL	1.0000	0.0000	0.0000
420	61514	65167	63589	NEUTRAL	1.0000	0.0000	0.0000
421	61652	65350	64052	NEUTRAL	1.0000	0.0000	0.0000
422	61761	65497	64322	NEUTRAL	1.0000	0.0000	0.0000
423	61991	65704	64423	NEUTRAL	1.0000	0.0000	0.0000
424	62207	65926	64480	NEUTRAL	1.0000	0.0000	0.0000
425	62331	66623	64570	NEUTRAL	1.0000	0.0000	0.0000
426	62447	67133	64696	NEUTRAL	1.0000	0.0000	0.0000
427	62956	67484	64801	NEUTRAL	1.0000	0.0000	0.0000
428	63097	67931	64950	NEUTRAL	1.0000	0.0000	0.0000
429	63418	68275	65100	NEUTRAL	1.0000	0.0000	0.0000
430	63589	68511	65167	NEUTRAL	1.0000	0.0000	0.0000
431	64052	68751	65350	NEUTRAL	1.0000	0.0000	0.0000
432	64322	69096	65497	NEUTRAL	1.0000	0.0000	0.0000
433	64423	69780	65704	NEUTRAL	1.0000	0.0000	0.0000
434	64480	72194	65926	NEUTRAL	1.0000	0.0000	0.0000
435	64570	75389	66623	NEUTRAL	1.0000	0.0000	0.0000
436	64696	76867	67133	NEUTRAL	1.0000	0.0000	0.0000
437	64801	77888	67484	NEUTRAL	1.0000	0.0000	0.0000
438	64950	78761	67931	NEUTRAL	1.0000	0.0000	0.0000
439	65100	79392	68275	NEUTRAL	1.0000	0.0000	0.0000
440	65167	80805	68511	NEUTRAL	1.0000	0.0000	0.0000
441	65350	81096	68751	NEUTRAL	1.0000	0.0000	0.0000
442	65497	82560	69096	NEUTRAL	1.0000	0.0000	0.0000
443	65704	82956	69780	NEUTRAL	1.0000	0.0000	0.0000
444	65926	83238	72194	NEUTRAL	1.0000	0.0000	0.0000
445	66623	83982	75389	NEUTRAL	1.0000	0.0000	0.0000
446	67133	84435	76867	NEUTRAL	1.0000	0.0000	0.0000
447	67484	84702	77888	NEUTRAL	1.0000	0.0000	0.0000
448	67931	84829	78761	NEUTRAL	1.0000	0.0000	0.0000
449	68275	85181	79392	NEUTRAL	1.0000	0.0000	0.0000
450	68511	85342	80805	NEUTRAL	1.0000	0.0000	0.0000
451	68751	85626	81096	NEUTRAL	1.0000	0.0000	0.0000
452	69096	86374	82560	NEUTRAL	1.0000	0.0000	0.0000
453	69780	86602	82956	NEUTRAL	1.0000	0.0000	0.0000
454	72194	87463	83238	NEUTRAL	1.0000	0.0000	0.0000
455	75389	89157	83982	NEUTRAL	1.0000	0.0000	0.0000
456	76867	89270	84435	NEUTRAL	1.0000	0.0000	0.0000
457	77888	89887	84702	NEUTRAL	1.0000	0.0000	0.0000
458	78761	90932	84829	NEUTRAL	1.0000	0.0000	0.0000
459	79392	91310	85181	NEUTRAL	1.0000	0.0000	0.0000
460	80805	92688	85342	NEUTRAL	1.0000	0.0000	0.0000
461	81096	95064	85626	NEUTRAL	1.0000	0.0000	0.0000
462	82560	96173	86374	NEUTRAL	1.0000	0.0000	0.0000
463	82956	96394	86602	NEUTRAL	1.0000	0.0000	0.0000
464	83238	100249	87463	NEUTRAL	1.0000	0.0000	0.0000
465	83982	100608	89157	NEUTRAL	1.0000	0.0000	0.0000
466	84435	103149	89270	NEUTRAL	1.0000	0.0000	0.0000
467	84702	103274	89887	NEUTRAL	1.0000	0.0000	0.0000
468	84829	103700	90932	NEUTRAL	1.0000	0.0000	0.0000
469	85181	103883	91310	NEUTRAL	1.0000	0.0000	0.0000
470	85342	104072	92688	NEUTRAL	1.0000	0.0000	0.0000
471	85626	104264	95064	NEUTRAL	1.0000	0.0000	0.0000
472	86374	104624	96173	NEUTRAL	1.0000	0.0000	0.0000
473	86602	104810	96394	NEUTRAL	1.0000	0.0000	0.0000
474	87463	105029	100249	NEUTRAL	1.0000	0.0000	0.0000
475	89157	105266	100608	NEUTRAL	1.0000	0.0000	0.0000
476	89270	105451	103149	NEUTRAL	1.0000	0.0000	0.0000
477	89887	105794	103274	NEUTRAL	1.0000	0.0000	0.0000
478	90932	106286	103700	NEUTRAL	1.0000	0.0000	0.0000
479	91310	106566	103883	NEUTRAL	1.0000	0.0000	0.0000
480	92688	106753	104072	NEUTRAL	1.0000	0.0000	0.0000
481	95064	107194	104264	NEUTRAL	1.0000	0.0000	0.0000
482	96173	107516	104624	NEUTRAL	1.0000	0.0000	0.0000
483	96394	107694	104810	NEUTRAL	1.0000	0.0000	0.0000
484	100249	108064	105029	NEUTRAL	1.0000	0.0000	0.0000
485	100608	108526	105266	NEUTRAL	1.0000	0.0000	0.0000
486	103149	108904	105451	NEUTRAL	1.0000	0.0000	0.0000
487	103274	109340	105794	NEUTRAL	1.0000	0.0000	0.0000
488	103700	109735	106286	NEUTRAL	1.0000	0.0000	0.0000
489	103883	109973	106566	NEUTRAL	1.0000	0.0000	0.0000
490	104072	110194	106753	NEUTRAL	1.0000	0.0000	0.0000
491	104264	110467	107194	NEUTRAL	1.0000	0.0000	0.0000
492	104624	110756	107516	NEUTRAL	1.0000	0.0000	0.0000
493	104810	110980	107694	NEUTRAL	1.0000	0.0000	0.0000
494	105029	111180	108064	NEUTRAL	1.0000	0.0000	0.0000
495	105266	111475	108526	NEUTRAL	1.0000	0.0000	0.0000
496	105451	111694	108904	NEUTRAL	1.0000	0.0000	0.0000
497	105794	112075	109340	NEUTRAL	1.0000	0.0000	0.0000
498	106286	112291	109735	NEUTRAL	1.0000	0.0000	0.0000
499	106566	112459	109973	NEUTRAL	1.0000	0.0000	0.0000
500	106753	112778	110194	NEUTRAL	1.0000	0.0000	0.0000
501	107194	112975	110467	NEUTRAL	1.0000	0.0000	0.0000
502	107516	113245	110756	NEUTRAL	1.0000	0.0000	0.0000
503	107694	113689	110980	NEUTRAL	1.0000	0.0000	0.0000
504	108064	114178	111180	NEUTRAL	1.0000	0.0000	0.0000
505	108526	115018	111475	NEUTRAL	1.0000	0.0000	0.0000
506	108904	115867	111694	NEUTRAL	1.0000	0.0000	0.0000
507	109340	116735	112075	NEUTRAL	1.0000	0.0000	0.0000
508	109735	117152	112291	NEUTRAL	1.0000	0.0000	0.0000
509	109973	117622	112459	NEUTRAL	1.0000	0.0000	0.0000
510	110194	118039	112778	NEUTRAL	1.0000	0.0000	0.0000
511	110467	118171	112975	NEUTRAL	1.0000	0.0000	0.0000
512	110756	118261	113245	NEUTRAL	1.0000	0.0000	0.0000
513	110980	118310	113689	NEUTRAL	1.0000	0.0000	0.0000
514	111180	118360	114178	NEUTRAL	1.0000	0.0000	0.0000
515	111475	118388	115018	NEUTRAL	1.0000	0.0000	0.0000
516	111694	118456	115867	NEUTRAL	1.0000	0.0000	0.0000
517	112075	118519	116735	NEUTRAL	1.0000	0.0000	0.0000
518	112291	118576	117152	NEUTRAL	1.0000	0.0000	0.0000
519	112459	118633	117622	NEUTRAL	1.0000	0.0000	0.0000
520	112778	118684	118039	NEUTRAL	1.0000	0.0000	0.0000
521	112975	118729	118171	NEUTRAL	1.0000	0.0000	0.0000
522	113245	118767	118261	NEUTRAL	1.0000	0.0000	0.0000
523	113689	118804	118310	NEUTRAL	1.0000	0.0000	0.0000
524	114178	118858	118360	NEUTRAL	1.0000	0.0000	0.0000
525	115018	118960	118388	NEUTRAL	1.0000	0.0000	0.0000
526	115867	119031	118456	NEUTRAL	1.0000	0.0000	0.0000
527	116735	119131	118519	NEUTRAL	1.0000	0.0000	0.0000
528	117152	119179	118576	NEUTRAL	1.0000	0.0000	0.0000
529	117622	119241	118633	NEUTRAL	1.0000	0.0000	0.0000
530	118039	119524	118684	NEUTRAL	1.0000	0.0000	0.0000
531	118171	119632	118729	NEUTRAL	1.0000	0.0000	0.0000
532	118261	119701	118767	NEUTRAL	0.9980	0.0001	0.0019
533	118310	119752	118804	NEUTRAL	0.9996	0.0000	0.0004
534	118360	119830	118858	NEUTRAL	0.9999	0.0000	0.0001
535	118388	119881	118960	NEUTRAL	0.9997	0.0000	0.0003
536	118456	119995	119031	NEUTRAL	1.0000	0.0000	0.0000
537	118519	120067	119131	NEUTRAL	0.9974	0.0003	0.0023
538	118576	120126	119179	NEUTRAL	0.9977	0.0003	0.0019
539	118633	120199	119241	NEUTRAL	0.9994	0.0001	0.0005
540	118684	120298	119524	NEUTRAL	0.9994	0.0001	0.0005
541	118729	120406	119632	NEUTRAL	0.9978	0.0003	0.0019
542	118767	120493	119701	NEUTRAL	0.9979	0.0002	0.0019
543	118804	120571	119752	NEUTRAL	0.9992	0.0001	0.0007
544	118858	120646	119830	NEUTRAL	0.9999	0.0000	0.0001
545	118960	120715	119881	NEUTRAL	0.9995	0.0000	0.0005
546	119031	120787	119995	NEUTRAL	0.9998	0.0000	0.0002
547	119131	120879	120067	NEUTRAL	0.9998	0.0000	0.0001
548	119179	121001	120126	NEUTRAL	1.0000	0.0000	0.0000
549	119241	121118	120199	NEUTRAL	1.0000	0.0000	0.0000
550	119524	121184	120298	NEUTRAL	1.0000	0.0000	0.0000
551	119632	121259	120406	NEUTRAL	1.0000	0.0000	0.0000
552	119701	121352	120493	NEUTRAL	1.0000	0.0000	0.0000
553	119752	121405	120571	NEUTRAL	1.0000	0.0000	0.0000
554	119830	121484	120646	NEUTRAL	1.0000	0.0000	0.0000
555	119881	121555	120715	NEUTRAL	1.0000	0.0000	0.0000
556	119995	121613	120787	NEUTRAL	1.0000	0.0000	0.0000
557	120067	121688	120879	NEUTRAL	1.0000	0.0000	0.0000
558	120126	121796	121001	NEUTRAL	0.9999	0.0000	0.0000
559	120199	121872	121118	NEUTRAL	1.0000	0.0000	0.0000
560	120298	121964	121184	NEUTRAL	1.0000	0.0000	0.0000
561	120406	122084	121259	NEUTRAL	1.0000	0.0000	0.0000
562	120493	122138	121352	NEUTRAL	1.0000	0.0000	0.0000
563	120571	122267	121405	NEUTRAL	1.0000	0.0000	0.0000
564	120646	122357	121484	NEUTRAL	1.0000	0.0000	0.0000
565	120715	122471	121555	NEUTRAL	1.0000	0.0000	0.0000
566	120787	122558	121613	NEUTRAL	1.0000	0.0000	0.0000
567	120879	122693	121688	NEUTRAL	1.0000	0.0000	0.0000
568	121001	122786	121796	NEUTRAL	1.0000	0.0000	0.0000
569	121118	122843	121872	NEUTRAL	1.0000	0.0000	0.0000
570	121184	122942	121964	NEUTRAL	1.0000	0.0000	0.0000
571	121259	123059	122084	NEUTRAL	1.0000	0.0000	0.0000
572	121352	123131	122138	NEUTRAL	1.0000	0.0000	0.0000
573	121405	123224	122267	NEUTRAL	1.0000	0.0000	0.0000
574	121484	123350	122357	NEUTRAL	1.0000	0.0000	0.0000
575	121555	123449	122471	NEUTRAL	0.9999	0.0000	0.0001
576	121613	123532	122558	NEUTRAL	1.0000	0.0000	0.0000
577	121688	123584	122693	NEUTRAL	1.0000	0.0000	0.0000
578	121796	123692	122786	NEUTRAL	1.0000	0.0000	0.0000
579	121872	123773	122843	NEUTRAL	1.0000	0.0000	0.0000
580	121964	123890	122942	NEUTRAL	1.0000	0.0000	0.0000
581	122084	123989	123059	NEUTRAL	1.0000	0.0000	0.0000
582	122138	124085	123131	NEUTRAL	1.0000	0.0000	0.0000
583	122267	124229	123224	NEUTRAL	1.0000	0.0000	0.0000
584	122357	124303	123350	NEUTRAL	1.0000	0.0000	0.0000
585	122471	124405	123449	NEUTRAL	1.0000	0.0000	0.0000
586	122558	124487	123532	NEUTRAL	1.0000	0.0000	0.0000
587	122693	124586	123584	NEUTRAL	1.0000	0.0000	0.0000
588	122786	124721	123692	NEUTRAL	1.0000	0.0000	0.0000
589	122843	124874	123773	NEUTRAL	1.0000	0.0000	0.0000
590	122942	124994	123890	NEUTRAL	1.0000	0.0000	0.0000
591	123059	125054	123989	NEUTRAL	1.0000	0.0000	0.0000
592	123131	125150	124085	NEUTRAL	1.0000	0.0000	0.0000
593	123224	125225	124229	NEUTRAL	1.0000	0.0000	0.0000
594	123350	125404	124303	NEUTRAL	0.9993	0.0000	0.0007
595	123449	126230	124405	NEUTRAL	0.9999	0.0000	0.0001
596	123532	126341	124487	NEUTRAL	0.9995	0.0000	0.0004
597	123584	126434	124586	NEUTRAL	0.9998	0.0000	0.0002
598	123692	126503	124721	NEUTRAL	0.9995	0.0001	0.0004
599	123773	126655	124874	NEUTRAL	0.9988	0.0001	0.0011
600	123890	126767	124994	NEUTRAL	0.9992	0.0000	0.0008
601	123989	126848	125054	NEUTRAL	0.9996	0.0000	0.0004
602	124085	126959	125150	NEUTRAL	0.9998	0.0000	0.0002
603	124229	127052	125225	NEUTRAL	0.9995	0.0000	0.0004
604	124303	127127	125404	NEUTRAL	1.0000	0.0000	0.0000
605	124405	127271	126230	NEUTRAL	1.0000	0.0000	0.0000
606	124487	127334	126341	NEUTRAL	1.0000	0.0000	0.0000
607	124586	127442	126434	NEUTRAL	1.0000	0.0000	0.0000
608	124721	127526	126503	NEUTRAL	1.0000	0.0000	0.0000
609	124874	127655	126655	NEUTRAL	1.0000	0.0000	0.0000
610	124994	127742	126767	NEUTRAL	1.0000	0.0000	0.0000
611	125054	127835	126848	NEUTRAL	0.9977	0.0001	0.0022
612	125150	128003	126959	NEUTRAL	1.0000	0.0000	0.0000
613	125225	128105	127052	NEUTRAL	1.0000	0.0000	0.0000
614	125404	128394	127127	NEUTRAL	1.0000	0.0000	0.0000
615	126230	128499	127271	NEUTRAL	1.0000	0.0000	0.0000
616	126341	128592	127334	NEUTRAL	1.0000	0.0000	0.0000
617	126434	128661	127442	NEUTRAL	1.0000	0.0000	0.0000
618	126503	128790	127526	NEUTRAL	1.0000	0.0000	0.0000
619	126655	128874	127655	NEUTRAL	1.0000	0.0000	0.0000
620	126767	128931	127742	NEUTRAL	1.0000	0.0000	0.0000
621	126848	129045	127835	NEUTRAL	1.0000	0.0000	0.0000
622	126959	129156	128003	NEUTRAL	0.9999	0.0000	0.0001
623	127052	129238	128105	NEUTRAL	0.9996	0.0000	0.0004
624	127127	129318	128394	NEUTRAL	0.9994	0.0000	0.0005
625	127271	129393	128499	NEUTRAL	0.9996	0.0000	0.0004
626	127334	129462	128592	NEUTRAL	0.9998	0.0000	0.0002
627	127442	129573	128661	NEUTRAL	0.9999	0.0000	0.0001
628	127526	129665	128790	NEUTRAL	0.9998	0.0000	0.0002
629	127655	129825	128874	NEUTRAL	0.9998	0.0000	0.0002
630	127742	129897	128931	NEUTRAL	1.0000	0.0000	0.0000
631	127835	130008	129045	NEUTRAL	0.9999	0.0000	0.0001
632	128003	130285	129156	NEUTRAL	0.9991	0.0000	0.0008
633	128105	130507	129238	NEUTRAL	1.0000	0.0000	0.0000
634	128394	130649	129318	NEUTRAL	1.0000	0.0000	0.0000
635	128499	130802	129393	NEUTRAL	1.0000	0.0000	0.0000
636	128592	130908	129462	NEUTRAL	1.0000	0.0000	0.0000
637	128661	131019	129573	NEUTRAL	1.0000	0.0000	0.0000
638	128790	131166	129665	NEUTRAL	1.0000	0.0000	0.0000
639	128874	131325	129825	NEUTRAL	1.0000	0.0000	0.0000
640	128931	131452	129897	NEUTRAL	1.0000	0.0000	0.0000
641	129045	131553	130008	NEUTRAL	1.0000	0.0000	0.0000
642	129156	131857	130285	NEUTRAL	1.0000	0.0000	0.0000
643	129238	131902	130507	NEUTRAL	1.0000	0.0000	0.0000
644	129318	131957	130649	NEUTRAL	1.0000	0.0000	0.0000
645	129393	132044	130802	NEUTRAL	1.0000	0.0000	0.0000
646	129462	132104	130908	NEUTRAL	1.0000	0.0000	0.0000
647	129573	132212	131019	NEUTRAL	1.0000	0.0000	0.0000
648	129665	132299	131166	NEUTRAL	1.0000	0.0000	0.0000
649	129825	132618	131325	NEUTRAL	1.0000	0.0000	0.0000
650	129897	132802	131452	NEUTRAL	1.0000	0.0000	0.0000
651	130008	132894	131553	NEUTRAL	1.0000	0.0000	0.0000
652	130285	132966	131857	NEUTRAL	1.0000	0.0000	0.0000
653	130507	133041	131902	NEUTRAL	1.0000	0.0000	0.0000
654	130649	133107	131957	NEUTRAL	1.0000	0.0000	0.0000
655	130802	133152	132044	NEUTRAL	1.0000	0.0000	0.0000
656	130908	133230	132104	NEUTRAL	1.0000	0.0000	0.0000
657	131019	133305	132212	NEUTRAL	1.0000	0.0000	0.0000
658	131166	133347	132299	NEUTRAL	1.0000	0.0000	0.0000
659	131325	133428	132618	NEUTRAL	1.0000	0.0000	0.0000
660	131452	133711	132802	NEUTRAL	1.0000	0.0000	0.0000
661	131553	133828	132894	NEUTRAL	1.0000	0.0000	0.0000
662	131857	133930	132966	NEUTRAL	1.0000	0.0000	0.0000
663	131902	134056	133041	NEUTRAL	1.0000	0.0000	0.0000
664	131957	134170	133107	NEUTRAL	1.0000	0.0000	0.0000
665	132044	134296	133152	NEUTRAL	1.0000	0.0000	0.0000
666	132104	134410	133230	NEUTRAL	1.0000	0.0000	0.0000
667	132212	134545	133305	NEUTRAL	1.0000	0.0000	0.0000
668	132299	134662	133347	NEUTRAL	1.0000	0.0000	0.0000
669	132618	134797	133428	NEUTRAL	1.0000	0.0000	0.0000
670	132802	134890	133711	NEUTRAL	1.0000	0.0000	0.0000
671	132894	134993	133828	NEUTRAL	1.0000	0.0000	0.0000
672	132966	135124	133930	NEUTRAL	1.0000	0.0000	0.0000
673	133041	135202	134056	NEUTRAL	1.0000	0.0000	0.0000
674	133107	135238	134170	NEUTRAL	1.0000	0.0000	0.0000
675	133152	135352	134296	NEUTRAL	1.0000	0.0000	0.0000
676	133230	135451	134410	NEUTRAL	1.0000	0.0000	0.0000
677	133305	135518	134545	NEUTRAL	1.0000	0.0000	0.0000
678	133347	135616	134662	NEUTRAL	1.0000	0.0000	0.0000
679	133428	135727	134797	NEUTRAL	0.9997	0.0000	0.0002
680	133711	135830	134890	NEUTRAL	0.9995	0.0000	0.0005
681	133828	135901	134993	NEUTRAL	0.9926	0.0008	0.0067
682	133930	136060	135124	NEUTRAL	1.0000	0.0000	0.0000
683	134056	136156	135202	NEUTRAL	1.0000	0.0000	0.0000
684	134170	136208	135238	NEUTRAL	1.0000	0.0000	0.0000
685	134296	136330	135352	NEUTRAL	0.9999	0.0000	0.0001
686	134410	136402	135451	NEUTRAL	0.9994	0.0000	0.0006
687	134545	136462	135518	NEUTRAL	1.0000	0.0000	0.0000
688	134662	136525	135616	NEUTRAL	1.0000	0.0000	0.0000
689	134797	136639	135727	NEUTRAL	0.9999	0.0000	0.0001
690	134890	136741	135830	NEUTRAL	1.0000	0.0000	0.0000
691	134993	136858	135901	NEUTRAL	1.0000	0.0000	0.0000
692	135124	136912	136060	NEUTRAL	0.9997	0.0000	0.0003
693	135202	136999	136156	NEUTRAL	1.0000	0.0000	0.0000
694	135238	137089	136208	NEUTRAL	1.0000	0.0000	0.0000
695	135352	137170	136330	NEUTRAL	1.0000	0.0000	0.0000
696	135451	137284	136402	NEUTRAL	1.0000	0.0000	0.0000
697	135518	137341	136462	NEUTRAL	1.0000	0.0000	0.0000
698	135616	137452	136525	NEUTRAL	1.0000	0.0000	0.0000
699	135727	137515	136639	NEUTRAL	1.0000	0.0000	0.0000
700	135830	137694	136741	NEUTRAL	1.0000	0.0000	0.0000
701	135901	137823	136858	NEUTRAL	1.0000	0.0000	0.0000
702	136060	137985	136912	NEUTRAL	1.0000	0.0000	0.0000
703	136156	138048	136999	NEUTRAL	1.0000	0.0000	0.0000
704	136208	138186	137089	NEUTRAL	1.0000	0.0000	0.0000
705	136330	138261	137170	NEUTRAL	1.0000	0.0000	0.0000
706	136402	138438	137284	NEUTRAL	1.0000	0.0000	0.0000
707	136462	138500	137341	NEUTRAL	1.0000	0.0000	0.0000
708	136525	138567	137452	NEUTRAL	1.0000	0.0000	0.0000
709	136639	138654	137515	NEUTRAL	1.0000	0.0000	0.0000
710	136741	138714	137694	NEUTRAL	1.0000	0.0000	0.0000
711	136858	138756	137823	NEUTRAL	1.0000	0.0000	0.0000
712	136912	138813	137985	NEUTRAL	1.0000	0.0000	0.0000
713	136999	138882	138048	NEUTRAL	1.0000	0.0000	0.0000
714	137089	138951	138186	NEUTRAL	1.0000	0.0000	0.0000
715	137170	138994	138261	NEUTRAL	1.0000	0.0000	0.0000
716	137284	139069	138438	NEUTRAL	1.0000	0.0000	0.0000
717	137341	139161	138500	NEUTRAL	1.0000	0.0000	0.0000
718	137452	139236	138567	NEUTRAL	1.0000	0.0000	0.0000
719	137515	139412	138654	NEUTRAL	1.0000	0.0000	0.0000
720	137694	139508	138714	NEUTRAL	1.0000	0.0000	0.0000
721	137823	139544	138756	NEUTRAL	1.0000	0.0000	0.0000
722	137985	139604	138813	NEUTRAL	1.0000	0.0000	0.0000
723	138048	139656	138882	NEUTRAL	1.0000	0.0000	0.0000
724	138186	139736	138951	NEUTRAL	1.0000	0.0000	0.0000
725	138261	139799	138994	NEUTRAL	1.0000	0.0000	0.0000
726	138438	139874	139069	NEUTRAL	1.0000	0.0000	0.0000
727	138500	139919	139161	NEUTRAL	1.0000	0.0000	0.0000
728	138567	140009	139236	NEUTRAL	1.0000	0.0000	0.0000
729	138654	140051	139412	NEUTRAL	1.0000	0.0000	0.0000
730	138714	140150	139508	NEUTRAL	1.0000	0.0000	0.0000
731	138756	140241	139544	NEUTRAL	1.0000	0.0000	0.0000
732	138813	140288	139604	NEUTRAL	1.0000	0.0000	0.0000
733	138882	140331	139656	NEUTRAL	1.0000	0.0000	0.0000
734	138951	140417	139736	NEUTRAL	1.0000	0.0000	0.0000
735	138994	140635	139799	NEUTRAL	1.0000	0.0000	0.0000
736	139069	140725	139874	NEUTRAL	1.0000	0.0000	0.0000
737	139161	140809	139919	NEUTRAL	1.0000	0.0000	0.0000
738	139236	140872	140009	NEUTRAL	1.0000	0.0000	0.0000
739	139412	140959	140051	NEUTRAL	1.0000	0.0000	0.0000
740	139508	141046	140150	NEUTRAL	1.0000	0.0000	0.0000
741	139544	141129	140241	NEUTRAL	1.0000	0.0000	0.0000
742	139604	141226	140288	NEUTRAL	1.0000	0.0000	0.0000
743	139656	141385	140331	NEUTRAL	1.0000	0.0000	0.0000
744	139736	141478	140417	NEUTRAL	1.0000	0.0000	0.0000
745	139799	141607	140635	NEUTRAL	1.0000	0.0000	0.0000
746	139874	141727	140725	NEUTRAL	0.9995	0.0000	0.0005
747	139919	141916	140809	NEUTRAL	0.9998	0.0000	0.0002
748	140009	142357	140872	NEUTRAL	0.9995	0.0000	0.0005
749	140051	142466	140959	NEUTRAL	0.9998	0.0000	0.0002
750	140150	142529	141046	NEUTRAL	0.9993	0.0000	0.0007
751	140241	142599	141129	NEUTRAL	0.9996	0.0000	0.0004
752	140288	142705	141226	NEUTRAL	0.9993	0.0001	0.0007
753	140331	142806	141385	NEUTRAL	0.9973	0.0001	0.0025
754	140417	142898	141478	NEUTRAL	0.9998	0.0000	0.0001
755	140635	142973	141607	NEUTRAL	0.9956	0.0002	0.0042
756	140725	143114	141727	NEUTRAL	0.9998	0.0000	0.0002
757	140809	143222	141916	NEUTRAL	0.9999	0.0000	0.0000
758	140872	143378	142357	NEUTRAL	1.0000	0.0000	0.0000
759	140959	143480	142466	NEUTRAL	1.0000	0.0000	0.0000
760	141046	143567	142529	NEUTRAL	1.0000	0.0000	0.0000
761	141129	143669	142599	NEUTRAL	1.0000	0.0000	0.0000
762	141226	143741	142705	NEUTRAL	1.0000	0.0000	0.0000
763	141385	143850	142806	NEUTRAL	1.0000	0.0000	0.0000
764	141478	143920	142898	NEUTRAL	1.0000	0.0000	0.0000
765	141607	144029	142973	NEUTRAL	1.0000	0.0000	0.0000
766	141727	144092	143114	NEUTRAL	1.0000	0.0000	0.0000
767	141916	144386	143222	NEUTRAL	1.0000	0.0000	0.0000
768	142357	144441	143378	NEUTRAL	1.0000	0.0000	0.0000
769	142466	144531	143480	NEUTRAL	1.0000	0.0000	0.0000
770	142529	144576	143567	NEUTRAL	1.0000	0.0000	0.0000
771	142599	144636	143669	NEUTRAL	1.0000	0.0000	0.0000
772	142705	144708	143741	NEUTRAL	1.0000	0.0000	0.0000
773	142806	144831	143850	NEUTRAL	1.0000	0.0000	0.0000
774	142898	144948	143920	NEUTRAL	1.0000	0.0000	0.0000
775	142973	145042	144029	NEUTRAL	1.0000	0.0000	0.0000
776	143114	145110	144092	NEUTRAL	1.0000	0.0000	0.0000
777	143222	145180	144386	NEUTRAL	1.0000	0.0000	0.0000
778	143378	145228	144441	NEUTRAL	1.0000	0.0000	0.0000
779	143480	145302	144531	NEUTRAL	1.0000	0.0000	0.0000
780	143567	145384	144576	NEUTRAL	1.0000	0.0000	0.0000
781	143669	145462	144636	NEUTRAL	1.0000	0.0000	0.0000
782	143741	145502	144708	NEUTRAL	1.0000	0.0000	0.0000
783	143850	145586	144831	NEUTRAL	1.0000	0.0000	0.0000
784	143920	145636	144948	NEUTRAL	1.0000	0.0000	0.0000
785	144029	145700	145042	NEUTRAL	1.0000	0.0000	0.0000
786	144092	145775	145110	NEUTRAL	1.0000	0.0000	0.0000
787	144386	145839	145180	NEUTRAL	1.0000	0.0000	0.0000
788	144441	145895	145228	NEUTRAL	1.0000	0.0000	0.0000
789	144531	145932	145302	NEUTRAL	1.0000	0.0000	0.0000
790	144576	146006	145384	NEUTRAL	1.0000	0.0000	0.0000
791	144636	146050	145462	NEUTRAL	1.0000	0.0000	0.0000
792	144708	146087	145502	NEUTRAL	1.0000	0.0000	0.0000
793	144831	146126	145586	NEUTRAL	1.0000	0.0000	0.0000
794	144948	146151	145636	NEUTRAL	1.0000	0.0000	0.0000
795	145042	146207	145700	NEUTRAL	1.0000	0.0000	0.0000
796	145110	146249	145775	NEUTRAL	1.0000	0.0000	0.0000
797	145180	147167	145839	NEUTRAL	1.0000	0.0000	0.0000
798	145228	147281	145895	NEUTRAL	1.0000	0.0000	0.0000
799	145302	147343	145932	NEUTRAL	1.0000	0.0000	0.0000
800	145384	147455	146006	NEUTRAL	1.0000	0.0000	0.0000
801	145462	147545	146050	NEUTRAL	1.0000	0.0000	0.0000
802	145502	147626	146087	NEUTRAL	1.0000	0.0000	0.0000
803	145586	147691	146126	NEUTRAL	1.0000	0.0000	0.0000
804	145636	147867	146151	NEUTRAL	1.0000	0.0000	0.0000
805	145700	147941	146207	NEUTRAL	1.0000	0.0000	0.0000
806	145775	148013	146249	NEUTRAL	1.0000	0.0000	0.0000
807	145839	148111	147167	NEUTRAL	1.0000	0.0000	0.0000
808	145895	148219	147281	NEUTRAL	1.0000	0.0000	0.0000
809	145932	148315	147343	NEUTRAL	1.0000	0.0000	0.0000
810	146006	148394	147455	NEUTRAL	0.9994	0.0000	0.0005
811	146050	148535	147545	NEUTRAL	0.9983	0.0001	0.0016
812	146087	148658	147626	NEUTRAL	0.9990	0.0001	0.0009
813	146126	148715	147691	NEUTRAL	1.0000	0.0000	0.0000
814	146151	148936	147867	NEUTRAL	1.0000	0.0000	0.0000
815	146207	148975	147941	NEUTRAL	1.0000	0.0000	0.0000
816	146249	149101	148013	NEUTRAL	1.0000	0.0000	0.0000
817	147167	149494	148111	NEUTRAL	0.9979	0.0001	0.0021
818	147281	149619	148219	NEUTRAL	0.9988	0.0000	0.0012
